1.4847e-06 1.00 0.000013 0.000004 0.000003 0.000014 1.29171e+08 377.573955
2.9694e-06 1.00 0.000333 0.000054 0.000038 0.000340 18036.1 76.720942
4.4541e-06 1.00 -0.000080 -0.000328 -0.000072 0.000345 25894.9 76.161911
5.9388e-06 1.00 0.000551 0.000334 -0.000408 0.000763 3191.81 51.212457
7.4235e-06 1.00 -0.001107 -0.000369 0.000311 0.001207 1007.86 40.699518
8.9082e-06 1.00 0.000269 0.000376 0.001717 0.001778 378.361 33.537907
1.03929e-05 1.00 -0.001137 0.001038 0.001245 0.001980 319.634 31.782818
1.18776e-05 1.00 0.000778 0.000674 0.002753 0.002939 111.697 26.084747
1.33623e-05 1.00 0.002601 0.001362 -0.000288 0.002950 124.259 26.037985
1.4847e-05 1.00 -0.000173 0.000633 -0.003657 0.003715 69.1311 23.202038
1.63317e-05 1.00 0.001226 -0.003283 -0.002201 0.004138 55.0264 21.984172
1.78164e-05 1.00 -0.002489 0.000279 0.003981 0.004703 40.889 20.622191
1.93011e-05 1.00 -0.002860 0.001798 -0.003487 0.004855 40.2648 20.296128
2.07858e-05 1.00 0.003102 -0.004542 0.001160 0.005621 27.9407 18.862843
2.22705e-05 1.00 0.000105 -0.001041 -0.005655 0.005751 27.9519 18.647961
2.37552e-05 1.00 0.001911 0.003109 -0.004588 0.005862 28.1535 18.470515
2.52399e-05 1.00 -0.002197 -0.001441 0.005617 0.006201 25.2705 17.958531
2.67246e-05 1.00 -0.001259 0.001531 0.005969 0.006290 25.6372 17.832044
2.82093e-05 1.00 -0.001544 -0.000558 -0.006575 0.006777 21.6367 17.179274
2.9694e-05 1.00 -0.001829 -0.003697 -0.006255 0.007493 16.8505 16.337596
3.11787e-05 1.00 -0.005987 -0.005591 0.001691 0.008364 12.7212 15.463185
3.26634e-05 1.00 0.004664 0.007357 0.000192 0.008713 11.7888 15.151045
3.41481e-05 1.00 0.008043 0.000756 0.003942 0.008989 11.2239 14.916511
3.56328e-05 1.00 0.005637 -0.004092 -0.005843 0.009092 11.3183 14.831847
3.71175e-05 1.00 0.003964 -0.006486 0.005203 0.009211 11.3389 14.735445
3.86022e-05 1.00 0.002189 0.001231 -0.009131 0.009470 10.8511 14.532533
4.00869e-05 1.00 -0.007192 -0.005913 0.001758 0.009475 11.2506 14.528487
4.15716e-05 1.00 -0.008046 -0.005088 0.000027 0.009520 11.5026 14.493966
4.30563e-05 1.00 -0.009174 0.004731 -0.002760 0.010685 8.42606 13.681522
4.4541e-05 1.00 0.004080 0.005755 -0.008039 0.010695 8.69219 13.674793
4.60257e-05 1.00 0.009410 -0.000486 0.005097 0.010713 8.93673 13.663556
4.75104e-05 1.00 0.001294 -0.010556 -0.002360 0.010894 8.77279 13.549708
4.89951e-05 1.00 0.003295 -0.009605 -0.004339 0.011042 8.68802 13.458140
5.04798e-05 1.00 -0.010799 0.002867 -0.000224 0.011175 8.63548 13.378053
5.19645e-05 1.00 0.002195 -0.006338 0.009011 0.011233 8.75247 13.343174
5.34492e-05 1.00 0.001531 0.010654 -0.003488 0.011314 8.81057 13.295588
5.49339e-05 1.00 0.009664 -0.005648 -0.002302 0.011427 8.78932 13.229519
5.64186e-05 1.00 -0.006566 -0.008735 -0.004148 0.011688 8.43554 13.080887
5.79033e-05 1.00 -0.011626 0.000625 0.001797 0.011781 8.45412 13.029336
5.9388e-05 1.00 -0.006489 -0.003177 -0.009535 0.011964 8.27906 12.929577
6.08727e-05 1.00 0.010349 -0.000106 0.006027 0.011977 8.45843 12.922297
6.23574e-05 1.00 -0.000882 0.006476 -0.010099 0.012029 8.55285 12.894295
6.38421e-05 1.00 0.004679 0.010203 -0.005194 0.012368 8.05601 12.716306
6.53268e-05 1.00 0.003203 -0.011960 0.002845 0.012704 7.60644 12.546983
6.68115e-05 1.00 -0.001287 0.009880 -0.007905 0.012719 7.75182 12.539878
6.82962e-05 1.00 -0.002935 -0.009723 0.007830 0.012824 7.73103 12.488106
6.97809e-05 1.00 -0.011599 -0.000845 0.006812 0.013478 6.80411 12.181692
7.12656e-05 1.00 -0.005240 -0.001042 -0.012523 0.013615 6.74122 12.120041
7.27503e-05 1.00 0.006874 0.011791 -0.003314 0.014045 6.26875 11.933002
7.4235e-05 1.00 0.011704 -0.007636 0.001791 0.014089 6.33694 11.914392
7.57197e-05 1.00 -0.007499 -0.002012 -0.012570 0.014775 5.60451 11.634683
7.72044e-05 1.00 -0.008767 -0.010700 0.005338 0.014827 5.65449 11.614156
7.86891e-05 1.00 0.005693 -0.012618 -0.006007 0.015090 5.46712 11.512504
8.01738e-05 1.00 -0.000318 -0.000792 0.015683 0.015707 4.93929 11.284296
8.16585e-05 1.00 -0.013545 0.003342 0.007402 0.015794 4.94808 11.253149
8.31432e-05 1.00 -0.011865 0.006312 -0.009279 0.016331 4.55722 11.066401
8.46279e-05 1.00 0.015221 0.003395 -0.004944 0.016360 4.61397 11.056523
8.61126e-05 1.00 0.010198 0.012675 0.002443 0.016451 4.61744 11.026118
8.75973e-05 1.00 -0.015851 0.003629 -0.005568 0.017188 4.11838 10.786955
8.9082e-05 1.00 -0.014103 0.005836 0.008258 0.017353 4.06984 10.735598
9.05667e-05 1.00 0.014499 0.009238 0.002378 0.017356 4.13553 10.734721
9.20514e-05 1.00 0.002318 -0.016624 0.004655 0.017419 4.15788 10.715310
9.35361e-05 1.00 -0.010592 -0.013911 0.002956 0.017733 4.00446 10.620072
9.50208e-05 1.00 0.015462 -0.006547 -0.006216 0.017904 3.95257 10.569039
9.65055e-05 1.00 0.011381 -0.005032 0.012970 0.017974 3.96761 10.548470
9.79902e-05 1.00 0.005221 0.010324 -0.013858 0.018052 3.97666 10.525637
9.94749e-05 1.00 0.007641 0.010723 0.012543 0.018185 3.94898 10.487223
0.00010096 1.00 -0.018096 -0.001430 0.003232 0.018438 3.84519 10.415061
0.000102444 1.00 -0.013133 -0.011604 0.005902 0.018492 3.86765 10.399748
0.000103929 1.00 0.006268 -0.015152 -0.008755 0.018588 3.86323 10.372773
0.000105414 1.00 0.008342 0.015093 -0.008119 0.019060 3.63446 10.243546
0.000106898 1.00 0.004407 -0.017086 -0.007744 0.019269 3.56702 10.187831
0.000108383 1.00 0.012248 -0.014913 -0.000270 0.019299 3.59972 10.179893
0.000109868 1.00 -0.017054 0.005032 0.007729 0.019388 3.59901 10.156485
0.000111352 1.00 0.016846 0.004941 -0.008956 0.019708 3.47283 10.073842
0.000112837 1.00 0.010905 -0.004236 -0.015899 0.019739 3.50258 10.065876
0.000114322 1.00 0.019579 0.001136 -0.003795 0.019975 3.42437 10.006179
0.000115807 1.00 -0.006022 -0.018912 0.003163 0.020098 3.40554 9.975649
0.000117291 1.00 0.001468 -0.010219 0.017265 0.020116 3.43995 9.971088
0.000118776 1.00 -0.001945 -0.011619 -0.016329 0.020135 3.47364 9.966403
0.000120261 1.00 0.007598 0.013908 -0.012953 0.020468 3.34818 9.884959
0.000121745 1.00 0.010229 -0.017733 -0.001478 0.020525 3.36136 9.871273
0.00012323 1.00 0.002270 0.017575 0.010913 0.020812 3.26352 9.803022
0.000124715 1.00 0.004579 -0.020410 0.000869 0.020935 3.24497 9.774047
0.000126199 1.00 0.011337 0.000421 0.018087 0.021351 3.09538 9.678554
0.000127684 1.00 -0.004417 -0.009504 0.018690 0.021428 3.09816 9.661072
0.000129169 1.00 -0.001367 0.021702 0.001039 0.021770 2.98878 9.584960
0.000130654 1.00 0.009681 0.015107 -0.012455 0.021842 2.99334 9.569134
0.000132138 1.00 0.008606 0.018387 -0.008818 0.022134 2.90911 9.505789
0.000133623 1.00 0.017887 0.013042 -0.000605 0.022145 2.93742 9.503399
0.000135108 1.00 -0.001153 -0.021877 0.003717 0.022220 2.94008 9.487298
0.000136592 1.00 0.006310 0.011878 -0.017975 0.022450 2.88197 9.438500
0.000138077 1.00 0.006351 -0.002039 0.021446 0.022459 2.90979 9.436648
0.000139562 1.00 -0.013796 -0.008502 -0.015611 0.022501 2.92464 9.427920
0.000141046 1.00 -0.003771 0.003277 0.022015 0.022575 2.92678 9.412519
0.000142531 1.00 -0.017458 0.002036 0.014177 0.022582 2.95484 9.410985
0.000144016 1.00 -0.004664 -0.012989 -0.018211 0.022850 2.8818 9.355638
0.000145501 1.00 -0.022761 -0.003659 -0.000255 0.023055 2.83453 9.313902
0.000146985 1.00 0.015294 -0.008783 0.015415 0.023423 2.7306 9.240394
0.00014847 1.00 -0.020706 -0.011361 -0.003731 0.023911 2.59273 9.145741
0.000149955 1.00 -0.007325 0.022232 -0.005978 0.024159 2.53884 9.098657
0.000151439 1.00 0.012621 0.020700 0.003056 0.024436 2.47776 9.046957
0.000152924 1.00 -0.003705 -0.004487 -0.023752 0.024455 2.49623 9.043458
0.000154409 1.00 -0.006148 -0.000836 -0.023928 0.024719 2.44057 8.994956
0.000155894 1.00 0.018389 0.007011 -0.015314 0.024936 2.40026 8.955749
0.000157378 1.00 -0.000754 0.001845 0.024880 0.024960 2.41614 8.951523
0.000158863 1.00 -0.002804 -0.023516 0.008512 0.025166 2.37953 8.914794
0.000160348 1.00 -0.014531 0.020678 -0.000263 0.025274 2.37111 8.895606
0.000161832 1.00 -0.022739 0.009199 -0.006944 0.025493 2.33192 8.857399
0.000163317 1.00 -0.004576 0.017493 -0.018087 0.025575 2.33075 8.843124
0.000164802 1.00 -0.010776 -0.017966 0.014965 0.025746 2.30539 8.813755
0.000166286 1.00 -0.012906 -0.008939 0.020617 0.025914 2.28121 8.785072
0.000167771 1.00 0.000145 -0.025790 0.004177 0.026126 2.246 8.749390
0.000169256 1.00 -0.012318 -0.022966 -0.002971 0.026230 2.23903 8.732033
0.00017074 1.00 -0.016658 0.011456 0.016940 0.026376 2.22137 8.707854
0.000172225 1.00 -0.009972 -0.010657 -0.022202 0.026569 2.19221 8.676088
0.00017371 1.00 0.007751 -0.000457 0.025659 0.026808 2.1525 8.637418
0.000175195 1.00 -0.020590 -0.012921 0.011365 0.026834 2.16459 8.633214
0.000176679 1.00 -0.010002 -0.023053 0.009484 0.026859 2.17685 8.629180
0.000178164 1.00 -0.016293 -0.017467 0.012821 0.027110 2.13473 8.589207
0.000179649 1.00 0.004364 0.014182 -0.022989 0.027362 2.09359 8.549537
0.000181133 1.00 0.001982 0.004532 0.027100 0.027547 2.06865 8.520674
0.000182618 1.00 0.018304 -0.019702 -0.007598 0.027945 1.99776 8.459814
0.000184103 1.00 0.008625 0.011038 -0.024682 0.028380 1.9228 8.394781
