0.000362389855634524 0.000176612 -0.00409697 -0.00392036
0.000872716471074127 0.00125877 -0.00170124 -0.000442467
0.00131326503467157 0.000137137 -0.00113054 -0.000993404
0.00171891767413404 7.49306e-05 -0.000863741 -0.000788811
0.00210170119027722 0.000292859 -0.000706428 -0.000413569
0.0024676949589949 6.33602e-05 -0.000601655 -0.000538294
0.00282054097210591 1.29205e-06 -0.000526388 -0.000525096
0.00316265036443149 0.000122616 -0.000469448 -0.000346832
0.00349572929572583 7.61665e-05 -0.000424718 -0.000348552
0.00382104414028453 8.06001e-05 -0.000388559 -0.000307959
0.00413956932676961 7.77869e-07 -0.00035866 -0.000357883
0.00445207607053015 5.56418e-05 -0.000333485 -0.000277843
0.00475918874339514 4.50724e-05 -0.000311965 -0.000266893
0.00506142233964269 9.4361e-05 -0.000293337 -0.000198976
0.00535920831256049 0.00018095 -0.000277037 -9.6087e-05
0.00565291294619619 4.64764e-05 -0.000262643 -0.000216167
0.00594285076225424 0.00016716 -0.00024983 -8.267e-05
0.00622929452374675 0.000189328 -0.000238342 -4.9014e-05
0.00651248284450749 3.91887e-05 -0.000227978 -0.000188789
0.00679262607602139 7.49694e-05 -0.000218575 -0.000143606
0.0070699109299007 3.5276e-05 -0.000210003 -0.000174727
0.00734450415597462 1.75411e-05 -0.000202151 -0.00018461
0.00761655550386503 3.06733e-05 -0.000194931 -0.000164257
0.00788620013325183 3.89249e-05 -0.000188266 -0.000149341
0.00815356059453288 1.00492e-05 -0.000182092 -0.000172043
0.00841874847084615 6.97959e-05 -0.000176356 -0.00010656
0.0086818657503492 7.12327e-05 -0.000171012 -9.97789e-05
0.00894300598156467 1.78474e-05 -0.000166018 -0.000148171
0.00920225525271865 3.75582e-06 -0.000161341 -0.000157585
0.00945969302711319 2.20275e-05 -0.00015695 -0.000134923
0.00971539285985389 0.000141174 -0.000152819 -1.16449e-05
0.00996942301611614 3.53406e-05 -0.000148925 -0.000113585
0.0102218470071689 2.53446e-05 -0.000145248 -0.000119903
0.0104727240572872 0.000120995 -0.000141768 -2.0773e-05
0.010722109512258 8.94422e-05 -0.000138471 -4.90287e-05
0.0109700551982653 3.50786e-05 -0.000135341 -0.000100263
0.0112166097384083 6.96818e-06 -0.000132366 -0.000125398
0.0114618188328748 1.82814e-05 -0.000129534 -0.000111253
0.0117057255078022 3.68767e-05 -0.000126835 -8.99587e-05
0.0119483703370457 7.48579e-05 -0.00012426 -4.94018e-05
0.0121897916404128 0.000117826 -0.000121799 -3.97266e-06
0.0124300256613822 2.91248e-05 -0.000119445 -9.03198e-05
0.0126691067268715 4.69651e-05 -0.000117191 -7.02254e-05
0.0129070673912458 6.70184e-05 -0.00011503 -4.80117e-05
0.0131439385664491 2.03066e-07 -0.000112957 -0.000112754
0.0133797496398762 1.45805e-05 -0.000110966 -9.63857e-05
0.0136145285813837 2.94058e-05 -0.000109053 -7.96468e-05
0.0138483020406534 3.90609e-05 -0.000107212 -6.81508e-05
0.0140810954359616 5.61939e-05 -0.000105439 -4.92453e-05
0.0143129330352745 1.13304e-05 -0.000103731 -9.2401e-05
0.0145438380304752 1.58678e-05 -0.000102084 -8.62167e-05
0.0147738326054271 1.50554e-05 -0.000100495 -8.54398e-05
0.0150029379984963 5.45751e-05 -9.89606e-05 -4.43855e-05
0.0152311745600799 1.51629e-05 -9.74777e-05 -8.23148e-05
0.0154585618056262 1.06014e-05 -9.60439e-05 -8.54425e-05
0.0156851184645742 5.38904e-05 -9.46566e-05 -4.07662e-05
0.015910862525597 1.5631e-05 -9.33136e-05 -7.76826e-05
0.0161358112784859 3.28003e-05 -9.20127e-05 -5.92124e-05
0.0163599813529803 1.91121e-05 -9.07519e-05 -7.16398e-05
0.0165833887548143 6.4738e-05 -8.95293e-05 -2.47913e-05
0.0168060488992223 7.79751e-07 -8.83432e-05 -8.75634e-05
0.0170279766421218 1.02047e-05 -8.71918e-05 -7.69871e-05
0.0172491863091706 7.9148e-05 -8.60736e-05 -6.92566e-06
0.0174696917228735 3.97489e-06 -8.49872e-05 -8.10123e-05
0.0176895062278984 1.04098e-05 -8.39311e-05 -7.35213e-05
0.0179086427147471 2.06628e-05 -8.29041e-05 -6.22413e-05
0.0181271136419098 2.31031e-06 -8.19049e-05 -7.95946e-05
0.0183449310566223 3.76735e-07 -8.09324e-05 -8.05557e-05
0.0185621066143337 1.17365e-05 -7.99855e-05 -6.8249e-05
0.0187786515969816 2.01428e-05 -7.90632e-05 -5.89204e-05
0.0189945769301652 1.25193e-06 -7.81644e-05 -7.69125e-05
0.0192098931992954 2.8912e-05 -7.72883e-05 -4.83763e-05
0.0194246106647986 4.7434e-05 -7.6434e-05 -2.9e-05
0.0196387392764405 5.81881e-07 -7.56006e-05 -7.50187e-05
0.0198522886868322 4.19865e-05 -7.47873e-05 -3.28008e-05
0.020065268264176 1.10151e-06 -7.39935e-05 -7.2892e-05
0.0202776871043033 5.32847e-05 -7.32184e-05 -1.99337e-05
0.0204895540420518 5.69565e-05 -7.24613e-05 -1.55048e-05
