1.00 0.000188394392571571 -0.000155545171895684 -0.00026765586078833 0.000362389855634524 74.2894224197161
1.00 0.000640534262876712 0.000163429906502753 0.000569772377906797 0.000872716471074127 47.871651639918
1.00 -0.000526006748994588 -0.000107476745588838 0.00119851186913635 0.00131326503467157 39.0246311668443
1.00 -0.00088647371516545 0.000216206021785948 0.00145674200835791 0.00171891767413404 34.1104508202959
1.00 -0.00106828173275749 0.00108286337053503 -0.00145028581783827 0.00210170119027722 30.8481776124142
1.00 0.000621442803341548 -0.000498872194434407 -0.00233547720743407 0.0024676949589949 28.4688065202007
1.00 -0.00071212952782254 0.00266871902798784 -0.000571193190249193 0.00282054097210591 26.6286280478633
1.00 0.00107739937697743 -0.00286274290216954 0.000803909812233455 0.00316265036443149 25.1471867206923
1.00 0.00290819133198758 -0.00189922996690442 0.000394299401927411 0.00349572929572583 23.9191697410995
1.00 0.000895845723703779 -0.00141321127018761 -0.0034352107165557 0.00382104414028453 22.8783115880461
1.00 0.000726995450673138 -0.00197118540098516 0.00356678285584858 0.00413956932676961 21.9804924291209
1.00 -0.0027021860226948 0.00310296506900798 0.00170022934248774 0.00445207607053015 21.1950140930252
1.00 0.00244318186501732 0.00257937287364134 0.00316663471976682 0.00475918874339514 20.4997485238919
1.00 -0.00185530213493405 0.00405095951273935 0.00240116161773626 0.00506142233964269 19.8782756686218
1.00 -0.00423215575003016 -0.00294548773306075 -0.00146084682951114 0.00535920831256049 19.318111955232
1.00 0.00144660736528553 -0.00498269467026592 0.00224399325553303 0.00565291294619619 18.8095692081345
1.00 0.0015598754711019 -0.00321580502937146 0.00474793236158116 0.00594285076225424 18.3449944907717
1.00 0.00175518846178231 -0.00310433914423504 0.00510749470922659 0.00622929452374675 17.9182489129214
1.00 0.00611018451264376 -0.000971159077037411 0.00203345225381382 0.00651248284450749 17.5243412552146
1.00 0.00156626693593091 -0.00381587174171288 -0.00539682311595001 0.00679262607602139 17.1591647419979
1.00 0.000537083448188964 0.00683992828930715 -0.00170603719875815 0.0070699109299007 16.8193042461764
1.00 -0.00230203438058393 -0.00697090212138717 -0.000221139371840325 0.00734450415597462 16.5018926426809
1.00 -0.00630394023659741 0.00371626861894951 0.00211225064532502 0.00761655550386503 16.2045021290203
1.00 0.000457007402951857 -0.00782049554018445 0.000907274093812594 0.00788620013325183 15.9250608590565
1.00 -0.00159654889937724 -0.0043030876731882 0.00673906658651422 0.00815356059453288 15.6617881906785
1.00 0.00613922508032184 0.000957054072526079 0.00568060636999104 0.00841874847084615 15.4131438168546
1.00 -0.00590202027684988 0.00532281066559163 -0.00349408588575085 0.0086818657503492 15.1777873866045
1.00 0.00886604880489203 0.000350975512224666 -0.00111684858660101 0.00894300598156467 14.9545461462663
1.00 -0.000674939226936529 -0.00888805742343714 -0.00228656817388293 0.00920225525271865 14.7423887798884
1.00 -0.00222394555457057 9.43849322230189e-05 -0.00919407144969458 0.00945969302711319 14.5404040893668
1.00 3.27337134654948e-05 0.00925014645550692 -0.00297028239010629 0.00971539285985389 14.3477834882194
1.00 0.00138615856084104 -0.00458909325919082 0.00874117742509112 0.00996942301611614 14.1638065263792
1.00 0.00727836360454127 0.0053246056019002 0.00481249983504105 0.0102218470071689 13.9878288433274
1.00 0.00943925678267661 -0.00140778215873198 0.00431236941417724 0.0104727240572872 13.819272081279
1.00 0.00529560549729947 -0.00165596156215638 0.00917485619039801 0.010722109512258 13.6576153914982
1.00 -0.00876437026965531 0.00555964929410127 -0.00355221403577681 0.0109700551982653 13.502388243988
1.00 0.00126785961739536 -0.0105093016390244 -0.00370937259847716 0.0112166097384083 13.353164310052
1.00 0.00600772077462817 0.00343608803766056 0.00913640416406747 0.0114618188328748 13.2095562330931
1.00 0.00245000807882278 -0.0102518932787105 0.00509118397621272 0.0117057255078022 13.071211138795
1.00 -0.00970183489386812 0.00356257060949563 0.00599550198529487 0.0119483703370457 12.9378067639365
1.00 -0.00640298004016573 -0.00980097370163978 -0.00339614212624884 0.0121897916404128 12.8090481053277
